curve,tag,updates_million,value
PIRL lineage to mixedHJB 15M,Loss/BDR,12.2300000,0.0915687457
PIRL lineage to mixedHJB 15M,Loss/BDR,12.2500000,0.0896631673
PIRL lineage to mixedHJB 15M,Loss/BDR,12.2700000,0.0967828378
PIRL lineage to mixedHJB 15M,Loss/BDR,12.2900000,0.0969608799
PIRL lineage to mixedHJB 15M,Loss/BDR,12.3100000,0.0993875325
PIRL lineage to mixedHJB 15M,Loss/BDR,12.3300000,0.0953449115
PIRL lineage to mixedHJB 15M,Loss/BDR,12.3500000,0.0885169238
PIRL lineage to mixedHJB 15M,Loss/BDR,12.3700000,0.0738475822
PIRL lineage to mixedHJB 15M,Loss/BDR,12.3900000,0.0744136773
PIRL lineage to mixedHJB 15M,Loss/BDR,12.4100000,0.0765260868
PIRL lineage to mixedHJB 15M,Loss/BDR,12.4300000,0.0718531244
PIRL lineage to mixedHJB 15M,Loss/BDR,12.4500000,0.0783732109
PIRL lineage to mixedHJB 15M,Loss/BDR,12.4700000,0.0817681491
PIRL lineage to mixedHJB 15M,Loss/BDR,12.4900000,0.0825954735
PIRL lineage to mixedHJB 15M,Loss/BDR,12.5100000,0.0771718986
PIRL lineage to mixedHJB 15M,Loss/BDR,12.5300000,0.0844477482
PIRL lineage to mixedHJB 15M,Loss/BDR,12.5500000,0.0768138044
PIRL lineage to mixedHJB 15M,Loss/BDR,12.5700000,0.0775041781
PIRL lineage to mixedHJB 15M,Loss/BDR,12.5900000,0.0847672366
PIRL lineage to mixedHJB 15M,Loss/BDR,12.6100000,0.104064636
PIRL lineage to mixedHJB 15M,Loss/BDR,12.6300000,0.100502728
PIRL lineage to mixedHJB 15M,Loss/BDR,12.6500000,0.105344272
PIRL lineage to mixedHJB 15M,Loss/BDR,12.6700000,0.104636124
PIRL lineage to mixedHJB 15M,Loss/BDR,12.6900000,0.0931281567
PIRL lineage to mixedHJB 15M,Loss/BDR,12.7100000,0.0863258362
PIRL lineage to mixedHJB 15M,Loss/BDR,12.7300000,0.0910418957
PIRL lineage to mixedHJB 15M,Loss/BDR,12.7500000,0.0816446982
PIRL lineage to mixedHJB 15M,Loss/BDR,12.7700000,0.0795416959
PIRL lineage to mixedHJB 15M,Loss/BDR,12.7900000,0.0790136643
PIRL lineage to mixedHJB 15M,Loss/BDR,12.8100000,0.0691869445
PIRL lineage to mixedHJB 15M,Loss/BDR,12.8300000,0.0729677983
PIRL lineage to mixedHJB 15M,Loss/BDR,12.8500000,0.0803759411
PIRL lineage to mixedHJB 15M,Loss/BDR,12.8700000,0.0752634473
PIRL lineage to mixedHJB 15M,Loss/BDR,12.8900000,0.0925450422
PIRL lineage to mixedHJB 15M,Loss/BDR,12.9100000,0.102792776
PIRL lineage to mixedHJB 15M,Loss/BDR,12.9300000,0.0946650974
PIRL lineage to mixedHJB 15M,Loss/BDR,12.9500000,0.0876866072
PIRL lineage to mixedHJB 15M,Loss/BDR,12.9700000,0.0925614096
PIRL lineage to mixedHJB 15M,Loss/BDR,12.9900000,0.0865448304
PIRL lineage to mixedHJB 15M,Loss/BDR,13.0100000,0.0901246049
PIRL lineage to mixedHJB 15M,Loss/BDR,13.0300000,0.0892407618
PIRL lineage to mixedHJB 15M,Loss/BDR,13.0500000,0.0992389619
PIRL lineage to mixedHJB 15M,Loss/BDR,13.0700000,0.110625517
PIRL lineage to mixedHJB 15M,Loss/BDR,13.0900000,0.111446053
PIRL lineage to mixedHJB 15M,Loss/BDR,13.1100000,0.0974467501
PIRL lineage to mixedHJB 15M,Loss/BDR,13.1300000,0.101282789
PIRL lineage to mixedHJB 15M,Loss/BDR,13.1500000,0.0960730925
PIRL lineage to mixedHJB 15M,Loss/BDR,13.1700000,0.103023019
PIRL lineage to mixedHJB 15M,Loss/BDR,13.1900000,0.101485299
PIRL lineage to mixedHJB 15M,Loss/BDR,13.2100000,0.100516111
PIRL lineage to mixedHJB 15M,Loss/BDR,13.2300000,0.0956465319
PIRL lineage to mixedHJB 15M,Loss/BDR,13.2500000,0.0982582003
PIRL lineage to mixedHJB 15M,Loss/BDR,13.2700000,0.0878538206
PIRL lineage to mixedHJB 15M,Loss/BDR,13.2900000,0.0838310361
PIRL lineage to mixedHJB 15M,Loss/BDR,13.3100000,0.0827543706
PIRL lineage to mixedHJB 15M,Loss/BDR,13.3300000,0.0831202656
PIRL lineage to mixedHJB 15M,Loss/BDR,13.3500000,0.0823826477
PIRL lineage to mixedHJB 15M,Loss/BDR,13.3700000,0.0731646113
PIRL lineage to mixedHJB 15M,Loss/BDR,13.3900000,0.0737003021
PIRL lineage to mixedHJB 15M,Loss/BDR,13.4100000,0.0750753932
PIRL lineage to mixedHJB 15M,Loss/BDR,13.4300000,0.0814358659
PIRL lineage to mixedHJB 15M,Loss/BDR,13.4500000,0.0828693561
PIRL lineage to mixedHJB 15M,Loss/BDR,13.4700000,0.0846807554
PIRL lineage to mixedHJB 15M,Loss/BDR,13.4900000,0.0966275379
PIRL lineage to mixedHJB 15M,Loss/BDR,13.5100000,0.0930714883
PIRL lineage to mixedHJB 15M,Loss/BDR,13.5300000,0.087727011
PIRL lineage to mixedHJB 15M,Loss/BDR,13.5500000,0.0955282278
PIRL lineage to mixedHJB 15M,Loss/BDR,13.5700000,0.0994041942
PIRL lineage to mixedHJB 15M,Loss/BDR,13.5900000,0.0830489568
PIRL lineage to mixedHJB 15M,Loss/BDR,13.6100000,0.0868825272
PIRL lineage to mixedHJB 15M,Loss/BDR,13.6300000,0.0992088333
PIRL lineage to mixedHJB 15M,Loss/BDR,13.6500000,0.0921485424
PIRL lineage to mixedHJB 15M,Loss/BDR,13.6700000,0.096398437
PIRL lineage to mixedHJB 15M,Loss/BDR,13.6900000,0.102185121
PIRL lineage to mixedHJB 15M,Loss/BDR,13.7100000,0.101130278
PIRL lineage to mixedHJB 15M,Loss/BDR,13.7300000,0.0864725731
PIRL lineage to mixedHJB 15M,Loss/BDR,13.7500000,0.091782289
PIRL lineage to mixedHJB 15M,Loss/BDR,13.7700000,0.0924781539
PIRL lineage to mixedHJB 15M,Loss/BDR,13.7900000,0.102779905
PIRL lineage to mixedHJB 15M,Loss/BDR,13.8100000,0.106550925
PIRL lineage to mixedHJB 15M,Loss/BDR,13.8300000,0.10550777
PIRL lineage to mixedHJB 15M,Loss/BDR,13.8500000,0.100093891
PIRL lineage to mixedHJB 15M,Loss/BDR,13.8700000,0.0924491361
PIRL lineage to mixedHJB 15M,Loss/BDR,13.8900000,0.0857514843
PIRL lineage to mixedHJB 15M,Loss/BDR,13.9100000,0.0799078412
PIRL lineage to mixedHJB 15M,Loss/BDR,13.9300000,0.0753190733
PIRL lineage to mixedHJB 15M,Loss/BDR,13.9500000,0.0719056226
PIRL lineage to mixedHJB 15M,Loss/BDR,13.9700000,0.077715724
PIRL lineage to mixedHJB 15M,Loss/BDR,13.9900000,0.0753520869
PIRL lineage to mixedHJB 15M,Loss/BDR,14.0100000,0.0811024681
PIRL lineage to mixedHJB 15M,Loss/BDR,14.0300000,0.0866763093
PIRL lineage to mixedHJB 15M,Loss/BDR,14.0500000,0.0907782294
PIRL lineage to mixedHJB 15M,Loss/BDR,14.0700000,0.0960090853
PIRL lineage to mixedHJB 15M,Loss/BDR,14.0900000,0.0938691355
PIRL lineage to mixedHJB 15M,Loss/BDR,14.1100000,0.100777806
PIRL lineage to mixedHJB 15M,Loss/BDR,14.1300000,0.104488282
PIRL lineage to mixedHJB 15M,Loss/BDR,14.1500000,0.0953885347
PIRL lineage to mixedHJB 15M,Loss/BDR,14.1700000,0.092507869
PIRL lineage to mixedHJB 15M,Loss/BDR,14.1900000,0.0889549002
PIRL lineage to mixedHJB 15M,Loss/BDR,14.2100000,0.0829892725
PIRL lineage to mixedHJB 15M,Loss/BDR,14.2300000,0.0794756487
PIRL lineage to mixedHJB 15M,Loss/BDR,14.2500000,0.0803226285
PIRL lineage to mixedHJB 15M,Loss/BDR,14.2700000,0.0712999634
PIRL lineage to mixedHJB 15M,Loss/BDR,14.2900000,0.0688517906
PIRL lineage to mixedHJB 15M,Loss/BDR,14.3100000,0.0658614837
PIRL lineage to mixedHJB 15M,Loss/BDR,14.3300000,0.0703478865
PIRL lineage to mixedHJB 15M,Loss/BDR,14.3500000,0.080717212
PIRL lineage to mixedHJB 15M,Loss/BDR,14.3700000,0.0887618497
PIRL lineage to mixedHJB 15M,Loss/BDR,14.3900000,0.0959854096
PIRL lineage to mixedHJB 15M,Loss/BDR,14.4100000,0.098014915
PIRL lineage to mixedHJB 15M,Loss/BDR,14.4300000,0.10236191
PIRL lineage to mixedHJB 15M,Loss/BDR,14.4500000,0.101390716
PIRL lineage to mixedHJB 15M,Loss/BDR,14.4700000,0.0838934362
PIRL lineage to mixedHJB 15M,Loss/BDR,14.4900000,0.0866182312
PIRL lineage to mixedHJB 15M,Loss/BDR,14.5100000,0.0907677278
PIRL lineage to mixedHJB 15M,Loss/BDR,14.5300000,0.0883111283
PIRL lineage to mixedHJB 15M,Loss/BDR,14.5500000,0.0886864126
PIRL lineage to mixedHJB 15M,Loss/BDR,14.5700000,0.101959473
PIRL lineage to mixedHJB 15M,Loss/BDR,14.5900000,0.0932416588
PIRL lineage to mixedHJB 15M,Loss/BDR,14.6100000,0.0967017621
PIRL lineage to mixedHJB 15M,Loss/BDR,14.6300000,0.0982236087
PIRL lineage to mixedHJB 15M,Loss/BDR,14.6500000,0.0904722378
PIRL lineage to mixedHJB 15M,Loss/BDR,14.6700000,0.0902238086
PIRL lineage to mixedHJB 15M,Loss/BDR,14.6900000,0.101395671
PIRL lineage to mixedHJB 15M,Loss/BDR,14.7100000,0.0885024503
PIRL lineage to mixedHJB 15M,Loss/BDR,14.7300000,0.0824240953
PIRL lineage to mixedHJB 15M,Loss/BDR,14.7500000,0.0785825163
PIRL lineage to mixedHJB 15M,Loss/BDR,14.7700000,0.0768707588
PIRL lineage to mixedHJB 15M,Loss/BDR,14.7900000,0.0706918165
PIRL lineage to mixedHJB 15M,Loss/BDR,14.8100000,0.0706630751
PIRL lineage to mixedHJB 15M,Loss/BDR,14.8300000,0.0753967464
PIRL lineage to mixedHJB 15M,Loss/BDR,14.8500000,0.090834868
PIRL lineage to mixedHJB 15M,Loss/BDR,14.8700000,0.0848128878
PIRL lineage to mixedHJB 15M,Loss/BDR,14.8900000,0.0786690958
PIRL lineage to mixedHJB 15M,Loss/BDR,14.9100000,0.0701170616
PIRL lineage to mixedHJB 15M,Loss/BDR,14.9300000,0.07260269
PIRL lineage to mixedHJB 15M,Loss/BDR,14.9500000,0.0604227521
PIRL lineage to mixedHJB 15M,Loss/BDR,14.9700000,0.0632682949
PIRL lineage to mixedHJB 15M,Loss/BDR,14.9900000,0.0607476383
TD3 fixedT baseline,Loss/BDR,0.0100000,1.99020219
TD3 fixedT baseline,Loss/BDR,0.0300000,1.9903368
TD3 fixedT baseline,Loss/BDR,0.0500000,1.98866649
TD3 fixedT baseline,Loss/BDR,0.0700000,1.98885269
TD3 fixedT baseline,Loss/BDR,0.0900000,1.98751929
TD3 fixedT baseline,Loss/BDR,0.1100000,1.9928751
TD3 fixedT baseline,Loss/BDR,0.1300000,1.99381218
TD3 fixedT baseline,Loss/BDR,0.1500000,1.99456508
TD3 fixedT baseline,Loss/BDR,0.1700000,1.98758733
TD3 fixedT baseline,Loss/BDR,0.1900000,1.98879614
TD3 fixedT baseline,Loss/BDR,0.2100000,1.99209826
TD3 fixedT baseline,Loss/BDR,0.2300000,1.98861265
TD3 fixedT baseline,Loss/BDR,0.2500000,1.98340695
TD3 fixedT baseline,Loss/BDR,0.2700000,1.98730981
TD3 fixedT baseline,Loss/BDR,0.2900000,1.98852546
TD3 fixedT baseline,Loss/BDR,0.3100000,1.98358562
TD3 fixedT baseline,Loss/BDR,0.3300000,1.98370554
TD3 fixedT baseline,Loss/BDR,0.3500000,1.9840822
TD3 fixedT baseline,Loss/BDR,0.3700000,1.9795985
TD3 fixedT baseline,Loss/BDR,0.3900000,1.97420597
TD3 fixedT baseline,Loss/BDR,0.4100000,1.97989802
TD3 fixedT baseline,Loss/BDR,0.4300000,1.98670542
TD3 fixedT baseline,Loss/BDR,0.4500000,1.99169004
TD3 fixedT baseline,Loss/BDR,0.4700000,1.99259198
TD3 fixedT baseline,Loss/BDR,0.4900000,1.98914752
TD3 fixedT baseline,Loss/BDR,0.5100000,1.98207247
TD3 fixedT baseline,Loss/BDR,0.5300000,1.96029487
TD3 fixedT baseline,Loss/BDR,0.5500000,1.9580807
TD3 fixedT baseline,Loss/BDR,0.5700000,1.95416498
TD3 fixedT baseline,Loss/BDR,0.5900000,1.94904368
TD3 fixedT baseline,Loss/BDR,0.6100000,1.93766878
TD3 fixedT baseline,Loss/BDR,0.6300000,1.93678429
TD3 fixedT baseline,Loss/BDR,0.6500000,1.91779146
TD3 fixedT baseline,Loss/BDR,0.6700000,1.8714169
TD3 fixedT baseline,Loss/BDR,0.6900000,1.82738149
TD3 fixedT baseline,Loss/BDR,0.7100000,1.61053777
TD3 fixedT baseline,Loss/BDR,0.7300000,1.35726825
TD3 fixedT baseline,Loss/BDR,0.7500000,1.07948607
TD3 fixedT baseline,Loss/BDR,0.7700000,0.828885674
TD3 fixedT baseline,Loss/BDR,0.7900000,0.562783915
TD3 fixedT baseline,Loss/BDR,0.8100000,0.486933964
TD3 fixedT baseline,Loss/BDR,0.8300000,0.433627141
TD3 fixedT baseline,Loss/BDR,0.8500000,0.431835276
TD3 fixedT baseline,Loss/BDR,0.8700000,0.425931424
TD3 fixedT baseline,Loss/BDR,0.8900000,0.408772939
TD3 fixedT baseline,Loss/BDR,0.9100000,0.396016383
TD3 fixedT baseline,Loss/BDR,0.9300000,0.41074819
TD3 fixedT baseline,Loss/BDR,0.9500000,0.394304144
TD3 fixedT baseline,Loss/BDR,0.9700000,0.376749271
TD3 fixedT baseline,Loss/BDR,0.9900000,0.399629164
TD3 fixedT baseline,Loss/BDR,1.0100000,0.399706864
TD3 fixedT baseline,Loss/BDR,1.0300000,0.421282911
TD3 fixedT baseline,Loss/BDR,1.0500000,0.416220874
TD3 fixedT baseline,Loss/BDR,1.0700000,0.442688614
TD3 fixedT baseline,Loss/BDR,1.0900000,0.421917599
TD3 fixedT baseline,Loss/BDR,1.1100000,0.418713605
TD3 fixedT baseline,Loss/BDR,1.1300000,0.402559191
TD3 fixedT baseline,Loss/BDR,1.1500000,0.410358292
TD3 fixedT baseline,Loss/BDR,1.1700000,0.384070492
TD3 fixedT baseline,Loss/BDR,1.1900000,0.418042785
TD3 fixedT baseline,Loss/BDR,1.2100000,0.433895183
TD3 fixedT baseline,Loss/BDR,1.2300000,0.416008031
TD3 fixedT baseline,Loss/BDR,1.2500000,0.412668282
TD3 fixedT baseline,Loss/BDR,1.2700000,0.425405389
TD3 fixedT baseline,Loss/BDR,1.2900000,0.407859641
TD3 fixedT baseline,Loss/BDR,1.3100000,0.392826062
TD3 fixedT baseline,Loss/BDR,1.3300000,0.422832942
TD3 fixedT baseline,Loss/BDR,1.3500000,0.432351202
TD3 fixedT baseline,Loss/BDR,1.3700000,0.424471754
TD3 fixedT baseline,Loss/BDR,1.3900000,0.444376701
TD3 fixedT baseline,Loss/BDR,1.4100000,0.441834688
TD3 fixedT baseline,Loss/BDR,1.4300000,0.420255476
TD3 fixedT baseline,Loss/BDR,1.4500000,0.429187292
TD3 fixedT baseline,Loss/BDR,1.4700000,0.449759156
TD3 fixedT baseline,Loss/BDR,1.4900000,0.427316111
TD3 fixedT baseline,Loss/BDR,1.5100000,0.429325026
TD3 fixedT baseline,Loss/BDR,1.5300000,0.428018159
TD3 fixedT baseline,Loss/BDR,1.5500000,0.411568564
TD3 fixedT baseline,Loss/BDR,1.5700000,0.394114047
TD3 fixedT baseline,Loss/BDR,1.5900000,0.406317139
TD3 fixedT baseline,Loss/BDR,1.6100000,0.399773109
TD3 fixedT baseline,Loss/BDR,1.6300000,0.387403154
TD3 fixedT baseline,Loss/BDR,1.6500000,0.370900887
TD3 fixedT baseline,Loss/BDR,1.6700000,0.373973548
TD3 fixedT baseline,Loss/BDR,1.6900000,0.383058566
TD3 fixedT baseline,Loss/BDR,1.7100000,0.367087424
TD3 fixedT baseline,Loss/BDR,1.7300000,0.38775509
TD3 fixedT baseline,Loss/BDR,1.7500000,0.40069508
TD3 fixedT baseline,Loss/BDR,1.7700000,0.396573216
TD3 fixedT baseline,Loss/BDR,1.7900000,0.377911431
TD3 fixedT baseline,Loss/BDR,1.8100000,0.425579309
TD3 fixedT baseline,Loss/BDR,1.8300000,0.4138165
TD3 fixedT baseline,Loss/BDR,1.8500000,0.394126946
TD3 fixedT baseline,Loss/BDR,1.8700000,0.407530373
TD3 fixedT baseline,Loss/BDR,1.8900000,0.396789283
TD3 fixedT baseline,Loss/BDR,1.9100000,0.373695028
TD3 fixedT baseline,Loss/BDR,1.9300000,0.365137327
TD3 fixedT baseline,Loss/BDR,1.9500000,0.383822513
TD3 fixedT baseline,Loss/BDR,1.9700000,0.366202199
TD3 fixedT baseline,Loss/BDR,1.9900000,0.368698561
TD3 fixedT baseline,Loss/BDR,2.0100000,0.349007016
TD3 fixedT baseline,Loss/BDR,2.0300000,0.371382469
TD3 fixedT baseline,Loss/BDR,2.0500000,0.368494397
TD3 fixedT baseline,Loss/BDR,2.0700000,0.382591993
TD3 fixedT baseline,Loss/BDR,2.0900000,0.389957398
TD3 fixedT baseline,Loss/BDR,2.1100000,0.4218512
TD3 fixedT baseline,Loss/BDR,2.1300000,0.405616009
TD3 fixedT baseline,Loss/BDR,2.1500000,0.392490298
TD3 fixedT baseline,Loss/BDR,2.1700000,0.372333711
TD3 fixedT baseline,Loss/BDR,2.1900000,0.395408463
TD3 fixedT baseline,Loss/BDR,2.2100000,0.378028566
TD3 fixedT baseline,Loss/BDR,2.2300000,0.371214521
TD3 fixedT baseline,Loss/BDR,2.2500000,0.382972956
TD3 fixedT baseline,Loss/BDR,2.2700000,0.381919461
TD3 fixedT baseline,Loss/BDR,2.2900000,0.364495212
TD3 fixedT baseline,Loss/BDR,2.3100000,0.363676333
TD3 fixedT baseline,Loss/BDR,2.3300000,0.386925089
TD3 fixedT baseline,Loss/BDR,2.3500000,0.414958131
TD3 fixedT baseline,Loss/BDR,2.3700000,0.432060975
TD3 fixedT baseline,Loss/BDR,2.3900000,0.435655695
TD3 fixedT baseline,Loss/BDR,2.4100000,0.439582098
TD3 fixedT baseline,Loss/BDR,2.4300000,0.422509551
TD3 fixedT baseline,Loss/BDR,2.4500000,0.398669136
TD3 fixedT baseline,Loss/BDR,2.4700000,0.406017226
TD3 fixedT baseline,Loss/BDR,2.4900000,0.400991076
TD3 fixedT baseline,Loss/BDR,2.5100000,0.412406301
TD3 fixedT baseline,Loss/BDR,2.5300000,0.432435781
TD3 fixedT baseline,Loss/BDR,2.5500000,0.420409709
TD3 fixedT baseline,Loss/BDR,2.5700000,0.430246347
TD3 fixedT baseline,Loss/BDR,2.5900000,0.443375826
TD3 fixedT baseline,Loss/BDR,2.6100000,0.452747804
TD3 fixedT baseline,Loss/BDR,2.6300000,0.445410115
TD3 fixedT baseline,Loss/BDR,2.6500000,0.469505763
TD3 fixedT baseline,Loss/BDR,2.6700000,0.461477888
TD3 fixedT baseline,Loss/BDR,2.6900000,0.452910161
TD3 fixedT baseline,Loss/BDR,2.7100000,0.457673615
TD3 fixedT baseline,Loss/BDR,2.7300000,0.45098334
TD3 fixedT baseline,Loss/BDR,2.7500000,0.441595429
TD3 fixedT baseline,Loss/BDR,2.7700000,0.460315639
TD3 fixedT baseline,Loss/BDR,2.7900000,0.449313021
TD3 fixedT baseline,Loss/BDR,2.8100000,0.433328581
TD3 fixedT baseline,Loss/BDR,2.8300000,0.42844848
TD3 fixedT baseline,Loss/BDR,2.8500000,0.429077518
TD3 fixedT baseline,Loss/BDR,2.8700000,0.387069154
TD3 fixedT baseline,Loss/BDR,2.8900000,0.399609214
TD3 fixedT baseline,Loss/BDR,2.9100000,0.418881649
TD3 fixedT baseline,Loss/BDR,2.9300000,0.431893438
TD3 fixedT baseline,Loss/BDR,2.9500000,0.428008193
TD3 fixedT baseline,Loss/BDR,2.9700000,0.468421251
TD3 fixedT baseline,Loss/BDR,2.9900000,0.425904784
TD3 fixedT baseline,Loss/BDR,3.0100000,0.397114858
TD3 fixedT baseline,Loss/BDR,3.0300000,0.388776258
TD3 fixedT baseline,Loss/BDR,3.0500000,0.401797357
TD3 fixedT baseline,Loss/BDR,3.0700000,0.394867936
TD3 fixedT baseline,Loss/BDR,3.0900000,0.41786747
TD3 fixedT baseline,Loss/BDR,3.1100000,0.41580708
TD3 fixedT baseline,Loss/BDR,3.1300000,0.405790728
TD3 fixedT baseline,Loss/BDR,3.1500000,0.405551916
TD3 fixedT baseline,Loss/BDR,3.1700000,0.39458555
TD3 fixedT baseline,Loss/BDR,3.1900000,0.428659445
TD3 fixedT baseline,Loss/BDR,3.2100000,0.440507823
TD3 fixedT baseline,Loss/BDR,3.2300000,0.466042995
TD3 fixedT baseline,Loss/BDR,3.2500000,0.450244439
TD3 fixedT baseline,Loss/BDR,3.2700000,0.470843464
TD3 fixedT baseline,Loss/BDR,3.2900000,0.484095818
TD3 fixedT baseline,Loss/BDR,3.3100000,0.501033574
TD3 fixedT baseline,Loss/BDR,3.3300000,0.471387094
TD3 fixedT baseline,Loss/BDR,3.3500000,0.485236496
TD3 fixedT baseline,Loss/BDR,3.3700000,0.43843177
TD3 fixedT baseline,Loss/BDR,3.3900000,0.406032223
TD3 fixedT baseline,Loss/BDR,3.4100000,0.374181265
TD3 fixedT baseline,Loss/BDR,3.4300000,0.392206055
TD3 fixedT baseline,Loss/BDR,3.4500000,0.387648618
TD3 fixedT baseline,Loss/BDR,3.4700000,0.406919187
TD3 fixedT baseline,Loss/BDR,3.4900000,0.406848776
TD3 fixedT baseline,Loss/BDR,3.5100000,0.445726693
TD3 fixedT baseline,Loss/BDR,3.5300000,0.460402316
TD3 fixedT baseline,Loss/BDR,3.5500000,0.433069688
TD3 fixedT baseline,Loss/BDR,3.5700000,0.430990613
TD3 fixedT baseline,Loss/BDR,3.5900000,0.44171859
TD3 fixedT baseline,Loss/BDR,3.6100000,0.422300851
TD3 fixedT baseline,Loss/BDR,3.6300000,0.412655258
TD3 fixedT baseline,Loss/BDR,3.6500000,0.423656344
TD3 fixedT baseline,Loss/BDR,3.6700000,0.452842116
TD3 fixedT baseline,Loss/BDR,3.6900000,0.437502599
TD3 fixedT baseline,Loss/BDR,3.7100000,0.448313046
TD3 fixedT baseline,Loss/BDR,3.7300000,0.406505889
TD3 fixedT baseline,Loss/BDR,3.7500000,0.410559738
TD3 fixedT baseline,Loss/BDR,3.7700000,0.38513034
TD3 fixedT baseline,Loss/BDR,3.7900000,0.371354508
TD3 fixedT baseline,Loss/BDR,3.8100000,0.358767545
TD3 fixedT baseline,Loss/BDR,3.8300000,0.383873355
TD3 fixedT baseline,Loss/BDR,3.8500000,0.409394741
TD3 fixedT baseline,Loss/BDR,3.8700000,0.420014077
TD3 fixedT baseline,Loss/BDR,3.8900000,0.469386166
TD3 fixedT baseline,Loss/BDR,3.9100000,0.463033837
TD3 fixedT baseline,Loss/BDR,3.9300000,0.47044273
TD3 fixedT baseline,Loss/BDR,3.9500000,0.433695513
TD3 fixedT baseline,Loss/BDR,3.9700000,0.452857345
TD3 fixedT baseline,Loss/BDR,3.9900000,0.428336835
TD3 fixedT baseline,Loss/BDR,4.0100000,0.429525888
TD3 fixedT baseline,Loss/BDR,4.0300000,0.44978506
TD3 fixedT baseline,Loss/BDR,4.0500000,0.473634923
TD3 fixedT baseline,Loss/BDR,4.0700000,0.464415634
TD3 fixedT baseline,Loss/BDR,4.0900000,0.46244207
TD3 fixedT baseline,Loss/BDR,4.1100000,0.474583954
TD3 fixedT baseline,Loss/BDR,4.1300000,0.454531717
TD3 fixedT baseline,Loss/BDR,4.1500000,0.458688748
TD3 fixedT baseline,Loss/BDR,4.1700000,0.458660281
TD3 fixedT baseline,Loss/BDR,4.1900000,0.44354043
TD3 fixedT baseline,Loss/BDR,4.2100000,0.429010391
TD3 fixedT baseline,Loss/BDR,4.2300000,0.432123494
TD3 fixedT baseline,Loss/BDR,4.2500000,0.423856759
TD3 fixedT baseline,Loss/BDR,4.2700000,0.41408689
TD3 fixedT baseline,Loss/BDR,4.2900000,0.429427946
TD3 fixedT baseline,Loss/BDR,4.3100000,0.423810816
TD3 fixedT baseline,Loss/BDR,4.3300000,0.425251561
TD3 fixedT baseline,Loss/BDR,4.3500000,0.424726987
TD3 fixedT baseline,Loss/BDR,4.3700000,0.456123567
TD3 fixedT baseline,Loss/BDR,4.3900000,0.449889928
TD3 fixedT baseline,Loss/BDR,4.4100000,0.463564998
TD3 fixedT baseline,Loss/BDR,4.4300000,0.481302649
TD3 fixedT baseline,Loss/BDR,4.4500000,0.483570528
TD3 fixedT baseline,Loss/BDR,4.4700000,0.430999035
TD3 fixedT baseline,Loss/BDR,4.4900000,0.449206012
TD3 fixedT baseline,Loss/BDR,4.5100000,0.476822168
TD3 fixedT baseline,Loss/BDR,4.5300000,0.46255272
TD3 fixedT baseline,Loss/BDR,4.5500000,0.474329627
TD3 fixedT baseline,Loss/BDR,4.5700000,0.486016351
TD3 fixedT baseline,Loss/BDR,4.5900000,0.482866043
TD3 fixedT baseline,Loss/BDR,4.6100000,0.455229205
TD3 fixedT baseline,Loss/BDR,4.6300000,0.44023335
TD3 fixedT baseline,Loss/BDR,4.6500000,0.445338416
TD3 fixedT baseline,Loss/BDR,4.6700000,0.478993666
TD3 fixedT baseline,Loss/BDR,4.6900000,0.462635154
TD3 fixedT baseline,Loss/BDR,4.7100000,0.471697956
TD3 fixedT baseline,Loss/BDR,4.7300000,0.477993959
TD3 fixedT baseline,Loss/BDR,4.7500000,0.473443884
TD3 fixedT baseline,Loss/BDR,4.7700000,0.441006857
TD3 fixedT baseline,Loss/BDR,4.7900000,0.471425599
TD3 fixedT baseline,Loss/BDR,4.8100000,0.493292278
TD3 fixedT baseline,Loss/BDR,4.8300000,0.50804317
TD3 fixedT baseline,Loss/BDR,4.8500000,0.513078636
TD3 fixedT baseline,Loss/BDR,4.8700000,0.533170182
TD3 fixedT baseline,Loss/BDR,4.8900000,0.487122744
TD3 fixedT baseline,Loss/BDR,4.9100000,0.474794501
TD3 fixedT baseline,Loss/BDR,4.9300000,0.44997707
TD3 fixedT baseline,Loss/BDR,4.9500000,0.454400635
TD3 fixedT baseline,Loss/BDR,4.9700000,0.45756855
TD3 fixedT baseline,Loss/BDR,4.9900000,0.512377369
TD3 fixedT baseline,Loss/BDR,5.0100000,0.496395063
TD3 fixedT baseline,Loss/BDR,5.0300000,0.493825221
TD3 fixedT baseline,Loss/BDR,5.0500000,0.451613349
TD3 fixedT baseline,Loss/BDR,5.0700000,0.431540519
TD3 fixedT baseline,Loss/BDR,5.0900000,0.396231204
TD3 fixedT baseline,Loss/BDR,5.1100000,0.372573358
TD3 fixedT baseline,Loss/BDR,5.1300000,0.405078775
TD3 fixedT baseline,Loss/BDR,5.1500000,0.425612062
TD3 fixedT baseline,Loss/BDR,5.1700000,0.412354672
TD3 fixedT baseline,Loss/BDR,5.1900000,0.447807848
TD3 fixedT baseline,Loss/BDR,5.2100000,0.495960295
TD3 fixedT baseline,Loss/BDR,5.2300000,0.509465706
TD3 fixedT baseline,Loss/BDR,5.2500000,0.535468048
TD3 fixedT baseline,Loss/BDR,5.2700000,0.56297152
TD3 fixedT baseline,Loss/BDR,5.2900000,0.553501236
TD3 fixedT baseline,Loss/BDR,5.3100000,0.53634907
TD3 fixedT baseline,Loss/BDR,5.3300000,0.521404159
TD3 fixedT baseline,Loss/BDR,5.3500000,0.496245444
